claimReviewed,itemReviewed.datePublished,itemReviewed.type,author.name,author.jobTitle,author.affiliation.type,author.affiliation.name,title,subtitle,reviewRating.type,reviewRating.alternateName,reviewRating.color,postTerms.partyTermId,postTerms.ratingTermId,postTerms.claimerTermId,type,id,datePublished,url
“Javier Maroto nunca ha llegado a acuerdos con Bildu”,2021-11-23,Claim,Cuca Gamarra,Diputada,Organization,Partido Popular,Javier Maroto llegó a acuerdos con Bildu y lo subrayó en varias entrevistas; aunque Gamarra lo niega,"Cuca Gamarra aseguró en una entrevista que “Javier Maroto nunca ha llegado a acuerdos con Bildu”, pero el portavoz del PP en el Senado pactó con la formación vasca hasta en cuatro ocasiones cuando fue alcalde de Vitoria
",Rating,Falso,#f54242,98757,98750,98835,ClaimReview,254002,2021-11-25,https://www.newtral.es/javier-maroto-acuerdos-bildu-cuca-gamarra-pp/20211125/
“Veo a la derecha votar en contra de la revalorización de las pensiones o votar en contra del ingreso mínimo vital o votar en contra de las becas”,2021-11-20,Claim,Pedro Sánchez,Presidente del Gobierno,Organization,PSOE,"PP y Vox votaron en contra de vincular las pensiones al IPC, pero no del ingreso mínimo vital como dice Pedro Sánchez","El presidente del Gobierno señaló que PP y Vox votaron en contra de la revalorización de las pensiones, las becas y el ingreso mínimo vital (IMV). Sin embargo, el PP votó a favor del IMV y Vox se abstuvo
",Rating,Engañoso,#ff8433,98761,98754,98860,ClaimReview,253515,2021-11-23,https://www.newtral.es/voto-ingreso-minimo-vital-pedro-sanchez-pp-vox-factcheck/20211123/
"“Si tú tienes un coche que no es eléctrico, que no es híbrido, y entras en la M-30, multa”",2021-11-18,Claim,Rocío Monasterio,Diputada en la Asamblea de Madrid,Organization,Vox,"Los coches diésel y de gasolina con pegatina ambiental podrán acceder a la M-30, no como dice Rocío Monasterio","La medida, que afecta a uno de cada tres turismos actualmente en España, se terminará de implementar en 2025, cuando se prohíbe acceder a la M-30 a todos los coches diésel y gasolina sin pegatina ambiental
",Rating,Engañoso,#ff8433,98768,98754,98792,ClaimReview,252696,2021-11-22,https://www.newtral.es/acceder-m-30-pegatina-dgt-rocio-monasterio-factcheck/20211122/
"“Otra subida en el impuesto sobre sucesiones (...) en las CCAA gobernadas por el PSOE  y sus socios –sí, solo en esas–, porque en todas las comunidades del PP ya hemos bonificado el impuesto sobre sucesiones al 99%""",2021-11-16,Claim,Javier Maroto,Portavoz del PP en el Senado,Organization,Partido Popular,"El impuesto sobre sucesiones se bonifica al 99% en casi toda España, pese a lo que dice Maroto","El portavoz del PP en el Senado señaló que solo las comunidades gobernadas por el PP tienen bonificado el impuesto sobre sucesiones al 99%, pero la mayoría de comunidades gobernadas por el PSOE también cuentan con esta rebaja para algunos grupos
",Rating,Engañoso,#ff8433,98757,98754,98855,ClaimReview,252450,2021-11-20,https://www.newtral.es/impuesto-sucesiones-espana-factcheck/20211120/
"“Cataluña es la única comunidad autónoma que ha resistido el 19% del PIB, que ha resistido su volumen económico respecto a toda España. Todas las otras, excepto Madrid, obviamente (...) han bajado"".",2021-11-13,Claim,Miriam Nogueras,Diputada,Organization,Junts per Catalunya,"Cataluña no es la única comunidad que mantiene estable su aportación al PIB español, como dice Míriam Nogueras","Otras comunidades autónomas, como Murcia o Islas Baleares, han incrementado su peso en el PIB
",Rating,Engañoso,#ff8433,98756,98754,112479,ClaimReview,252409,2021-11-19,https://www.newtral.es/cataluna-aportacion-pib-economico-nogueras-factcheck/20211119/
“Baleares ha sido la comunidad autónoma (...) que más plazas públicas de Formación Profesional ha creado desde el año 2018 (...). Ha aumentado un 35%”,2021-11-08,Claim,Pilar Alegría,Ministra de Educación y Formación Profesional,Organization,PSOE,"Baleares ha aumentado sus plazas públicas de FP un 15,6% desde 2018, no un 35% como dice Pilar Alegría","Las plazas de FP en las Islas Baleares han crecido de forma constante desde el curso 2017/18, pero su aumento no ha sido del 35% como dijo la ministra de Educación, sino del 15,6%
",Rating,Engañoso,#ff8433,98761,98754,112554,ClaimReview,251557,2021-11-17,https://www.newtral.es/plazas-fp-baleares-pilar-alegria-factcheck/20211117/
“Carmena prometió 3.000 viviendas de protección oficial y entregó 65. (...) Begoña Villacís ha entregado 1.000”,2021-11-05,Claim,Edmundo Bal,Diputado y Portavoz de CS,Organization,Ciudadanos,"Aunque no fue obra nueva, Carmena entregó 1.873 viviendas públicas, 30 veces más de lo que dice Edmundo Bal","Del total de las viviendas de protección oficial entregadas por el ejecutivo de la exalcaldesa Manuela Carmena, 19 fueron de nueva construcción. El resto ya pertenecían a la Empresa Municipal de la Vivienda y Suelo
",Rating,Engañoso,#ff8433,98755,98754,98853,ClaimReview,251456,2021-11-16,https://www.newtral.es/viviendas-publicas-carmena-madrid-edmundo-bal-factcheck/20211116/
"Venimos de una trayectoria en la que España ha ejecutado muchos menos fondos europeos de los que podría. Si uno revisa la serie histórica, cada año España ha dejado en un cajón mucho dinero sin ejecutar",2021-11-10,Claim,Inés Arrimadas,Presidenta de Ciudadanos,Organization,Ciudadanos,"Arrimadas dice que hay una trayectoria de baja ejecución de fondos europeos, pero España ha gastado más del 99% del último plan","La líder de Cs aseguró que se ejecutan “muchos menos fondos europeos de los que podría haber ejecutado”, pero en algunos programas se ha llegado al 99,9% de ejecución sobre lo planificado
",Rating,Engañoso,#ff8433,98755,98754,98801,ClaimReview,251012,2021-11-13,https://www.newtral.es/factcheck-ejecucion-fondos-europeos-arrimadas/20211113/
"""¿Qué legislación han aplicado entonces en esta materia? [...] ¡La reforma laboral del Partido Popular! ¿Los ERTE quién los puso en marcha? ¡El Partido Popular! ¡Los ERTE que usted ha puesto en marcha!""",2021-11-10,Claim,Teodoro García Egea,Secretario general del PP,Organization,Partido Popular,Ni los ERTE los puso “en marcha” el PP ni son exactamente los mismos que se han aplicado en la pandemia,"García Egea defendió ante la vicepresidenta Díaz que el PP puso en marcha la figura de los ERTE que se han aplicado durante la pandemia.  Pero según los expertos este instrumento aparecía, con otra denominación, en el Estatuto de los trabajadores de 1980. Además, ante la pandemia, la figura se ha reformado
",Rating,Engañoso,#ff8433,98757,98754,98854,ClaimReview,250930,2021-11-12,https://www.newtral.es/factcheck-quien-creo-los-ertes-pp/20211112/
"“Ahora mismo tenemos menos policía que cuando se hicieron los Juegos Olímpicos y, en cambio, tenemos muchos más visitantes en la ciudad”",2021-11-05,Claim,Elsa Artadi,Diputada del Parlament de Catalunya,Organization,Junts per Catalunya,"En Barcelona hay más policía ahora que cuando se celebraron los Juegos Olímpicos, a diferencia de lo que dice Elsa Artadi","La presidenta de Junts en el Ayuntamiento de Barcelona, Elsa Artadi, hizo esa afirmación, pero aunque ahora hay más turismo, también hay 238 efectivos más de la Guardia Urbana que en 1992 y la ratio por habitante también ha aumentado
",Rating,Engañoso,#ff8433,98756,98754,111825,ClaimReview,250942,2021-11-12,https://www.newtral.es/policia-barcelona-elsa-artadi-guardia-urbana-factcheck/20211112/
[Eslovenia] es un país que hizo hace 30 años un referéndum unilateral y que proclamó la independencia unilateralmente,2021-11-10,Claim,Albert Botran,Diputado,Organization,CUP,"Eslovenia proclamó su independencia de forma unilateral, pero lo hizo en un contexto bélico y de desintegración de Yugoslavia","La independencia unilateral de Eslovenia tras un referéndum se engloba dentro de la desintegración de Yugoslavia, la Unión Soviética, y la Guerra de los Diez Días. Según los expertos no se puede entender fuera de su contexto
",Rating,Verdad a medias,#ebe013,98764,98749,112540,ClaimReview,250789,2021-11-12,https://www.newtral.es/eslovenia-independencia-unilateral-referendum-yugoslavia-albert-botran/20211112/
"""Ha traído las vacunas la Unión Europea y las han administrado las autonomías sin que ni siquiera ustedes tengan un plan de vacunación""",2021-11-10,Claim,Pablo Casado,Presidente del PP,Organization,Partido Popular,"Sanidad cuenta con una estrategia de vacunación contra la covid que elaboró con las CCAA, aunque Casado dice que no hay un plan","La estrategia de vacunación frente a la covid está aprobada por la Comisión de Salud Pública, en la cual están representadas todas las comunidades autónomas y el Ministerio de Sanidad
",Rating,Falso,#f54242,98757,98750,98786,ClaimReview,250778,2021-11-12,https://www.newtral.es/factcheck-plan-vacunacion-ccaa-ministerio-sanidad-pablo-casado/20211112/
"“Incluso sin haber llegado al 50% de nuestra población vacunada, ya empezamos a donar a terceros países”",2021-11-10,Claim,Pedro Sánchez,Presidente del Gobierno,Organization,PSOE,España no empezó a donar vacunas contra la covid “sin haber llegado al 50%” de la población vacunada como dice Pedro Sánchez,"España inició la donación de vacunas a otros países el 5 de agosto de 2021, algo más de dos semanas después de que se alcanzara el 50% de la población con la pauta completa ACTUALIZACIÓN 12/11/2021
",Rating,Falso,#f54242,98761,98750,98860,ClaimReview,250568,2021-11-11,https://www.newtral.es/espana-donacion-vacunas-pedro-sanchez-covid-factcheck/20211111/
“Una inflación que ya hace que la energía cueste un 30% más y el pan cueste un 20% más”,2021-11-10,Claim,Pablo Casado,Presidente del PP,Organization,Partido Popular,"El pan no ha subido “un 20%” como dice Casado, sino un 1,4% en lo que va de año","El líder del PP ha asegurado que la inflación ha hecho “que la energía cueste un 30% más y el pan cueste un 20% más”. Aunque en el caso de la energía es cierto, el pan no ha subido en esa proporción
",Rating,Engañoso,#ff8433,98757,98754,98786,ClaimReview,250544,2021-11-11,https://www.newtral.es/factcheck-subida-precio-pan-inflacion-casado/20211111/
"“[La multa por la Directiva Europea 2016/680] ha sido la primera vez que se ha impuesto una doble sanción a un Estado miembro""",2021-11-10,Claim,Miriam Nogueras,Diputada,Organization,Junts per Catalunya,"Es la novena vez que la UE impone una “doble sanción” a un Estado miembro, no la primera como dice JxCAT","Grecia, Francia, Portugal, Suecia, Luxemburgo, Irlanda e incluso España, han pagado una doble sanción de la Comisión Europea antes que la doble multa que mencionó Nogueras durante el pleno del 10 de noviembre
",Rating,Engañoso,#ff8433,98756,98754,112479,ClaimReview,250528,2021-11-11,https://www.newtral.es/espana-sancion-europa-multa-comision-europea-miriam-nogueras/20211111/
"“[El primer ministro de Canadá] dice «buenos días, buenas tardes» en francés y después sigue en inglés”",2021-11-02,Claim,Miquel Iceta,Ministro de Cultura y Deporte,Organization,PSC-PSOE,El primer ministro de Canadá usa el francés durante sus discursos más allá que para saludar o de forma simbólica,"El ministro de Cultura y Deporte, Miquel Iceta, hacía, en una entrevista, una referencia al independentismo en Quebec y la defensa en Canadá del uso de la lengua francesa 
",Rating,Engañoso,#ff8433,110462,98754,112129,ClaimReview,249769,2021-11-08,https://www.newtral.es/factcheck-primer-ministro-canada-justin-trudeau-idiomas-frances-ingles-discursos-iceta/20211108/
“En 2006 el diputado Aragonès entró en el Parlament para hacer presidente a José Montilla”,2021-10-30,Claim,Francesc de Dalmases,Diputado en el Parlament de Cataluña,Organization,Junts per Catalunya,Pere Aragonès aún no era diputado cuando José Montilla fue investido presidente de la Generalitat,"El diputado de JxCat en el Parlament Francesc de Dalmases afirmó que Aragonès entró en el Parlament «para hacer presidente a José Montilla», pero Aragonès logró su acta de diputado tras la investidura
",Rating,Engañoso,#ff8433,98756,98754,112522,ClaimReview,249187,2021-11-05,https://www.newtral.es/factcheck-aragones-diputado-montilla-investido-presidente-francesc-dalmases/20211105/
"“La mayoría de resoluciones del Parlament de Catalunya eran las que presentó el PSC y que fueron aprobadas con mayorías diversas, aprobamos cosas con Junts, con Esquerra Republicana y con En Comú Podem”",2021-10-26,Claim,José Zaragoza,Diputado,Organization,PSC-PSOE,La mayoría de resoluciones aprobadas en el Debate de Política General del Parlament de Catalunya no fueron del PSC,"El diputado del PSC hizo esa afirmación en alusión a una resolución aprobada en el Debate de Política General, pero en ese debate las propuestas del PSC aprobadas fueron ocho de un total de 49
",Rating,Engañoso,#ff8433,110462,98754,98831,ClaimReview,248227,2021-11-02,https://www.newtral.es/factcheck-resoluciones-aprobadas-debate-politica-parlament-catalunya-psc/20211102/
“Navarra con UPN fue la Comunidad con menos paro de España. Con el PSOE y su tropa nacionalista es la séptima”,2021-10-28,Claim,Sergio Sayas,Diputado,Organization,Unión del Pueblo Navarro (UPN),Navarra ha sido la comunidad con menos paro cuando gobernaba UPN pero también con otros partidos,"El diputado Sergio Sayas critica que con los socialistas Navarra es la séptima región con menos paro mientras que con UPN era la primera, pero también lo ha sido con otros partidos, incluidos los socialistas
",Rating,Verdad a medias,#ebe013,112512,98749,112511,ClaimReview,248089,2021-11-02,https://www.newtral.es/navarra-paro-upn-sergio-sayas-psoe/20211102/
“Una cesta de compra que se ha encarecido un 15% en lo que va de año”,2021-10-26,Claim,Iván Espinosa de los Monteros,Portavoz de Vox en el Congreso,Organization,Vox,"La cesta de la compra ha aumentado un 3,1% desde enero, no un 15% como dice Espinosa de los Monteros","El portavoz de Vox aseguró que la cesta de la compra se han encarecido un 15% en lo que va de año, pero ese aumento solo se refleja en algunos productos
",Rating,Engañoso,#ff8433,98768,98754,98837,ClaimReview,247084,2021-10-29,https://www.newtral.es/factcheck-ipc-subida-espinosa-monteros/20211029/
